id	title	description	link	image_link	brand	condition	availability	price	short_description	product_type	google_product_category	gender
3326	Birds on the Branch	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/birds-on-the-branch.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1316_2.jpg	Chidiyaa	new	in stock	123.00 USD	Ambar, inspired by the blue sky.. The Sarees are handspun and handwoven in pure Linen by artisans in Bengal and further handprinted in our signature blockprints designed by our inhouse designers. Detailed with delicate Zari borders this saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > Ambar		
3327	Snowfall	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/snowfall.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1276_2.jpg	Chidiyaa	new	in stock	123.00 USD	Ambar, inspired by the blue sky.. The Sarees are handspun and handwoven in pure Linen by artisans in Bengal and further handprinted in our signature blockprints designed by our inhouse designers. Detailed with delicate Zari borders this saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > Ambar		
3328	The Chess game	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/the-chess-game.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1367_2.jpg	Chidiyaa	new	in stock	123.00 USD	Ambar, inspired by the blue sky.. The Sarees are handspun and handwoven in pure Linen by artisans in Bengal and further handprinted in our signature blockprints designed by our inhouse designers. Detailed with delicate Zari borders this saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > Ambar		
3329	Conifers	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/conifers.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1384_2.jpg	Chidiyaa	new	in stock	123.00 USD	Ambar, inspired by the blue sky.. The Sarees are handspun and handwoven in pure Linen by artisans in Bengal and further handprinted in our signature blockprints designed by our inhouse designers. Detailed with delicate Zari borders this saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > Ambar		
3330	All linned up	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/all-linned-up.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1551_1_1.jpg	Chidiyaa	new	in stock	123.00 USD	Ambar, inspired by the blue sky.. The Sarees are handspun and handwoven in pure Linen by artisans in Bengal and further handprinted in our signature blockprints designed by our inhouse designers. Detailed with delicate Zari borders this saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > Ambar		
3331	Fly on	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/fly-on.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1601_1.jpg	Chidiyaa	new	in stock	123.00 USD	Ambar, inspired by the blue sky.. The Sarees are handspun and handwoven in pure Linen by artisans in Bengal and further handprinted in our signature blockprints designed by our inhouse designers. Detailed with delicate Zari borders this saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > Ambar		
3356	Ivory checked Mashru Silk blouse	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/ivory-checked-mashru-silk-blouse.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1663_2.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful block printed crop tops in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections > Neither Black nor White		
3368	Crimson Mashru Silk Blouse	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/crimson-mashru-silk-blouse.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1753_2.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful block printed crop tops in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections > Neither Black nor White		
3380	IVORY BLUE CONIFERS COTTON BLOCK PRINED SKIRT	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/ivory-blue-conifers-cotton-block-prined-skirt.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1857.jpg	Chidiyaa	new	in stock	41.00 USD	Recreating the magic of a lazy summer afternoon..    Handcrafted in the softest cotton with beautiful motifs in our signature block prints.. The Skirt is elasticated and lined.	Ajrakh Love > Shop > Kurtis & Bottoms > Skirts & Pants | Ajrakh Love > Firoza		
3400	Ivory Blue Bird Cotton Block Prined Midi Dress	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/ivory-blue-bird-cotton-block-prined-midi-dress.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2003_3.jpg	Chidiyaa	new	in stock	41.00 USD	Recreating the magic of a lazy summer afternoon..  Presenting Ivory Blue Bird Cotton Block Prined Midi Dress. Handcrafted in the softest cotton with beautiful motifs in our signature block prints.. The dress is lined.	Ajrakh Love > Shop > Dresses		
3405	Sky Blue Polka Dot Block Prined Dress	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/sky-blue-moon-cotton-block-prined-dress.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2019_3.jpg	Chidiyaa	new	in stock	36.00 USD	Recreating the magic of a lazy summer afternoon..    Presenting Sky Blue Polka Dot Block Prined Dress.    Handcrafted in the softest cotton with beautiful motifs in our signature block prints..	Ajrakh Love > Shop > Dresses		
3420	Sky Blue Conifers Line Block Prined Dress	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/sky-blue-conifers-line-block-prined-dress.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2087_5.jpg	Chidiyaa	new	in stock	44.00 USD	Recreating the magic of a lazy summer afternoon..  Presenting Sky Blue Conifers Line Block Prined Dress.  Handcrafted in the softest cotton with beautiful motifs in our signature block prints..	Ajrakh Love > Shop > Dresses		
3430	Sky Blue Conifers Block Prined Dress	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/sky-blue-conifers-block-prined-dress.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2190_1.jpg	Chidiyaa	new	in stock	41.00 USD	Recreating the magic of a lazy summer afternoon..  Presenting Sky Blue Conifers Block Prined Dress  Handcrafted in the softest cotton with beautiful motifs in our signature block prints..	Ajrakh Love > Shop > Dresses		
3435	YELLOW BLOCKPRINTED CROP TOP BLOUSE	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/yellow-blockprinted-crop-top.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_0482_1.jpg	Chidiyaa	new	in stock	23.00 USD	Beautiful Yellow Block Printed Crop Top Blouse in Pure cotton, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop | Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections		
3451	Coral Ivory Block Printed Saree Pure Handwoven Linen	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/coral-ivory-blockprinted-saree-pure-handwoven-linen.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2318.jpg	Chidiyaa	new	in stock	123.00 USD	CORAL.. Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > CORAL		
3452	Coral Ivory Block Printed Saree Pure Handwoven Linen	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/coral-ivory-blockprinted-saree-pure-handwoven-linen-3542.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2400.jpg	Chidiyaa	new	in stock	123.00 USD	CORAL.. Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > CORAL		
3453	Coral Ivory Block Printed Saree Pure Handwoven Linen	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/coral-ivory-blockprinted-saree-pure-handwoven-linen-3543.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2438.jpg	Chidiyaa	new	in stock	123.00 USD	CORAL.. Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > CORAL		
3454	Coral Ivory Block Printed Saree Pure Handwoven Linen	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/coral-ivory-blockprinted-saree-pure-handwoven-linen-3544.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2735.jpg	Chidiyaa	new	in stock	123.00 USD	CORAL.. Handspun and handwoven in pure Linen by artisans in Bengal and futher handprinted in traditional Ajrakh blockprints in Bhuj. This saree is a beautiful collaboration of two crafts and cultures..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > Linen Sarees | Ajrakh Love > Collections > CORAL		
3455	CORAL IVORY BACK BUTTON CROP TOP BLOUSE IN MUSHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/coral-ivory-back-button-crop-top-in-mushru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2342.jpg	Chidiyaa	new	in stock	32.00 USD	Coral Ivory Back Button Crop Top Blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections > CORAL		
3461	CORAL SLEEVELESS CROP TOP BLOUSE IN MUSHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/coral-sleeveless-crop-top-in-mushru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2412.jpg	Chidiyaa	new	in stock	32.00 USD	Coral Sleeveless Crop Top Blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections > CORAL		
3467	CORAL IVORY BACK CROP TOP BLOUSE WITH FRILL NECK IN MUSHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/coral-ivory-back-crop-top-with-frill-neck-in-mushru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2461.jpg	Chidiyaa	new	in stock	32.00 USD	Coral Ivory Back Crop Top Blouse With Frill Neck in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections > CORAL		
3473	CORAL ELASTICATED CROP TOP BLOUSE IN MUSHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/coral-elasticated-crop-top-in-mushru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2746.jpg	Chidiyaa	new	in stock	32.00 USD	Coral Elasticated Crop Top Blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections > CORAL		
3479	BLUE BLOCK PRINTED CROP TOP BLOUSE IN MASHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/blue-block-printed-crop-top-in-mashru-silk-3504.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2759.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful Blue Block Printed Crop Top Blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams		
3485	IVORY BLOCKPRINTED GATHERED TOP	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/ivory-blockprinted-gathered-top.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2782.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful block printed crop tops in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses		
3491	IVORY BLOCKPRINTED CROP TOP BLOUSE	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/ivory-blockprinted-crop-top.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2769.jpg	Chidiyaa	new	in stock	23.00 USD	Ivory Blockprinted Crop Top Blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses		
3502	SAB GREEN OVERLAP BLOCK PRINTED CROP TOP BLOUSE IN MASHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/sab-green-overlap-block-printed-crop-top-in-mashru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2490.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful sab green overlap block printed crop top blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections | Ajrakh Love > Collections > To the Moon and Back		
3508	BROWN SLEEVELESS BLOCK PRINTED CROP TOP BLOUSE IN MASHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/brown-sleeveless-block-printed-crop-top-in-mashru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2546.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful brown sleeveless block printed crop top blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections | Ajrakh Love > Collections > To the Moon and Back		
3514	BROWN CRESENT BLOCK PRINTED CROP TOP BLOUSE IN MASHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/brown-cresent-block-printed-crop-top-in-mashru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2604.jpg	Chidiyaa	new	in stock	32.00 USD	Brown cresent block printed crop top blouse in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections | Ajrakh Love > Collections > To the Moon and Back		
3520	SAB GREEN BLOCK PRINTED CROP TOP BLOUSE WITH BELL SLEEVES IN MASHRU SILK	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/sab-green-block-printed-crop-top-with-bell-sleeves-in-mashru-silk.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2704.jpg	Chidiyaa	new	in stock	32.00 USD	Beautiful green block printed crop top blouse with bell sleeves in luxurious Mashru Silk, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Silken Dreams | Ajrakh Love > Collections | Ajrakh Love > Collections > To the Moon and Back		
3526	Maroon Gul Block Printed Pure Chanderi Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/maroon-gul-blockprinted-pure-chanderi-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2500.jpg	Chidiyaa	new	in stock	104.00 USD	The full-orbed moon with unchanged ray, Mounts up the eastern sky, Not doomed to these short nights for aye,  But shining steadily..   Beautiful Chanderi saree, handblock printed in our signature crescent motif.. Minimal zari details to bring in the festive cheers..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > To the Moon and Back		
3527	Maroon Cresent Line Block Printed Pure Chanderi Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/maroon-cresent-line-blockprinted-pure-chanderi-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2520.jpg	Chidiyaa	new	in stock	104.00 USD	The full-orbed moon with unchanged ray, Mounts up the eastern sky, Not doomed to these short nights for aye,  But shining steadily..   Beautiful Chanderi saree, handblock printed in our signature crescent motif.. Minimal zari details to bring in the festive cheers..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > To the Moon and Back		
3528	Maroon Jal Block Printed Pure Chanderi Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/maroon-jal-blockprinted-pure-chanderi-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2559.jpg	Chidiyaa	new	in stock	104.00 USD	The full-orbed moon with unchanged ray, Mounts up the eastern sky, Not doomed to these short nights for aye,  But shining steadily..   Beautiful Chanderi saree, handblock printed in our signature crescent motif.. Minimal zari details to bring in the festive cheers..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > To the Moon and Back		
3529	Maroon Cresent Block Printed Pure Chanderi Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/maroon-cresent-blockprinted-pure-chanderi-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2653.jpg	Chidiyaa	new	in stock	104.00 USD	The full-orbed moon with unchanged ray, Mounts up the eastern sky, Not doomed to these short nights for aye,  But shining steadily..   Beautiful Chanderi saree, handblock printed in our signature crescent motif.. Minimal zari details to bring in the festive cheers..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > To the Moon and Back		
3530	Maroon Bordered Block Printed Pure Chanderi Saree	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/maroon-bordered-blockprinted-pure-chanderi-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2691.jpg	Chidiyaa	new	in stock	104.00 USD	The full-orbed moon with unchanged ray, Mounts up the eastern sky, Not doomed to these short nights for aye,  But shining steadily..   Beautiful Chanderi saree, handblock printed in our signature crescent motif.. Minimal zari details to bring in the festive cheers..	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > To the Moon and Back		
3557	PEACH SLEEVELESS BLOCKPRINTED CROP TOP WITH GOTA DETAIL	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/peach-sleeveless-blockprinted-crop-top-with-gota-work.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2905a.jpg	Chidiyaa	new	in stock	29.00 USD	Handcrafted in pure cotton with our signature blockprints and minimal gota patti detailing, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
3563	LIME BLOCKPRINTED CROP TOP WITH GOTA DETAIL	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/lime-blockprinted-crop-top-with-gota-work.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3424.jpg	Chidiyaa	new	in stock	29.00 USD	Handcrafted in pure cotton with our signature blockprints and minimal gota patti detailing, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
3569	GRAY BLOCKPRINTED CROP TOP WITH GOTA DETAIL	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/gray-blockprinted-crop-top-with-gota-work.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3154.jpg	Chidiyaa	new	in stock	29.00 USD	Handcrafted in pure cotton with our signature blockprints and minimal gota patti detailing, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
3575	GRAY PEACH BLOCKPRINTED CROP TOP WITH GOTA DETAIL	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/gray-peach-blockprinted-crop-top-with-gota-work.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3496.jpg	Chidiyaa	new	in stock	29.00 USD	Handcrafted in pure cotton with our signature blockprints and minimal gota patti detailing, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
3581	PEACH BLOCKPRINTED CROP TOP WITH GOTA DETAIL	This products is handprinted and hand dyed, you may find certain irregularities in the pattern, this is trademark to all handprinted products and only adds to its unique charm ..	https://www.chidiyaa.com/peach-blockprinted-crop-top-with-gota-work.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3016a.jpg	Chidiyaa	new	in stock	29.00 USD	Handcrafted in pure cotton with our signature blockprints and minimal gota patti detailing, perfect ensemble when paired with our sarees..	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
3587	GRAY PEACH BLOCKPRINTED KURTI WITH GOTA DETAIL	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/gray-peach-blockprinted-kurti-with-gota-detail.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2993.jpg	Chidiyaa	new	in stock	41.00 USD	Handcrafted in pure cotton with our signature blockprints and minimal gota patti detailing..	Ajrakh Love > Shop > Kurtis & Bottoms | Ajrakh Love > Collections > In my Book of Poems		
3593	GRAY BLOCKPRINTED DRESS WITH GOTA DETAIL	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/gray-blockprinted-dress-with-gota-detail.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3298.jpg	Chidiyaa	new	in stock	44.00 USD	Handcrafted in pure cotton with our signature blockprints and minimal gota patti detailing..	Ajrakh Love > Shop > Kurtis & Bottoms | Ajrakh Love > Shop > Dresses | Ajrakh Love > Collections > In my Book of Poems		
3617	GRAY BLOCKPRINTED SKIRT WITH GOTA DETAIL	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/gray-blockprinted-skirt-with-gota-detail.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3037_1.jpg	Chidiyaa	new	in stock	48.00 USD	Handcrafted in pure cotton with our signature blockprints and minimal gota patti detailing..	Ajrakh Love > Shop > Kurtis & Bottoms | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
3623	GRAY BLOCKPRINTED COTTON MUL SAREE	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/gray-blockprinted-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3603.jpg	Chidiyaa	new	in stock	48.00 USD	Handcrafted in pure cotton with our signature blockprints	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
3624	PEACH PAN BLOCKPRINTED COTTON MUL SAREE	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/peach-pan-blockprinted-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3683.jpg	Chidiyaa	new	in stock	48.00 USD	Handcrafted in pure cotton with our signature blockprints	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
3625	BLUE PAN BLOCKPRINTED COTTON MUL SAREE	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-pan-blockprinted-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3578.jpg	Chidiyaa	new	in stock	48.00 USD	Handcrafted in pure cotton with our signature blockprints	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
3627	PEACH BLOCKPRINTED COTTON MUL SAREE	This Saree is handwoven and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/peach-blockprinted-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_3480_1.jpg	Chidiyaa	new	in stock	48.00 USD	Handcrafted in pure cotton with our signature blockprints	Ajrakh Love > Shop > Sarees | Ajrakh Love > Collections | Ajrakh Love > Collections > In my Book of Poems		
